V,K_I,Na_I,L_I,Cl_I
-1.1669,3.21773,-0.869625,-3.53007,2.06665
-1.16679,3.21775,-0.869666,-3.53004,2.06668
-1.16667,3.21778,-0.869708,-3.53,2.06671
-1.16656,3.2178,-0.86975,-3.52997,2.06674
-1.16644,3.21782,-0.869791,-3.52993,2.06677
-1.16633,3.21785,-0.869833,-3.5299,2.06681
-1.16621,3.21787,-0.869874,-3.52986,2.06684
-1.1661,3.21789,-0.869916,-3.52983,2.06687
-1.16598,3.21792,-0.869958,-3.52979,2.0669
-1.16587,3.21794,-0.869999,-3.52976,2.06693
-1.16575,3.21796,-0.870041,-3.52973,2.06696
-1.16564,3.21799,-0.870082,-3.52969,2.067
-1.16552,3.21801,-0.870124,-3.52966,2.06703
-1.16541,3.21803,-0.870165,-3.52962,2.06706
-1.16529,3.21806,-0.870207,-3.52959,2.06709
-1.16518,3.21808,-0.870248,-3.52955,2.06712
-1.16506,3.2181,-0.87029,-3.52952,2.06715
-1.16495,3.21813,-0.870331,-3.52948,2.06718
-1.16483,3.21815,-0.870373,-3.52945,2.06722
-1.16472,3.21817,-0.870414,-3.52942,2.06725
-1.16461,3.2182,-0.870455,-3.52938,2.06728
-1.16449,3.21822,-0.870497,-3.52935,2.06731
-1.16438,3.21824,-0.870538,-3.52931,2.06734
-1.16426,3.21827,-0.87058,-3.52928,2.06737
-1.16415,3.21829,-0.870621,-3.52924,2.06741
-1.16403,3.21831,-0.870662,-3.52921,2.06744
-1.16392,3.21833,-0.870704,-3.52918,2.06747
-1.16381,3.21836,-0.870745,-3.52914,2.0675
-1.16369,3.21838,-0.870786,-3.52911,2.06753
-1.16358,3.2184,-0.870827,-3.52907,2.06756
-1.16346,3.21843,-0.870869,-3.52904,2.06759
-1.16335,3.21845,-0.87091,-3.529,2.06762
-1.16324,3.21847,-0.870951,-3.52897,2.06766
-1.16312,3.2185,-0.870992,-3.52894,2.06769
-1.16301,3.21852,-0.871034,-3.5289,2.06772
-1.16289,3.21854,-0.871075,-3.52887,2.06775
-1.16278,3.21857,-0.871116,-3.52883,2.06778
-1.16267,3.21859,-0.871157,-3.5288,2.06781
-1.16255,3.21861,-0.871198,-3.52877,2.06784
-1.16244,3.21864,-0.871239,-3.52873,2.06788
-1.16233,3.21866,-0.871281,-3.5287,2.06791
-1.16221,3.21868,-0.871322,-3.52866,2.06794
-1.1621,3.21871,-0.871363,-3.52863,2.06797
-1.16199,3.21873,-0.871404,-3.5286,2.068
-1.16187,3.21875,-0.871445,-3.52856,2.06803
-1.16176,3.21878,-0.871486,-3.52853,2.06806
-1.16165,3.2188,-0.871527,-3.52849,2.06809
-1.16153,3.21882,-0.871568,-3.52846,2.06812
-1.16142,3.21885,-0.871609,-3.52843,2.06816
-1.16131,3.21887,-0.87165,-3.52839,2.06819
-1.16119,3.21889,-0.871691,-3.52836,2.06822
-1.16108,3.21892,-0.871732,-3.52832,2.06825
-1.16097,3.21894,-0.871773,-3.52829,2.06828
-1.16086,3.21896,-0.871814,-3.52826,2.06831
-1.16074,3.21899,-0.871855,-3.52822,2.06834
-1.16063,3.21901,-0.871896,-3.52819,2.06837
-1.16052,3.21903,-0.871937,-3.52816,2.0684
-1.16041,3.21906,-0.871977,-3.52812,2.06844
-1.16029,3.21908,-0.872018,-3.52809,2.06847
-1.16018,3.2191,-0.872059,-3.52805,2.0685
-1.16007,3.21913,-0.8721,-3.52802,2.06853
-1.15996,3.21915,-0.872141,-3.52799,2.06856
-1.15984,3.21917,-0.872182,-3.52795,2.06859
-1.15973,3.21919,-0.872222,-3.52792,2.06862
-1.15962,3.21922,-0.872263,-3.52789,2.06865
-1.15951,3.21924,-0.872304,-3.52785,2.06868
-1.15939,3.21926,-0.872345,-3.52782,2.06871
-1.15928,3.21929,-0.872385,-3.52778,2.06875
-1.15917,3.21931,-0.872426,-3.52775,2.06878
-1.15906,3.21933,-0.872467,-3.52772,2.06881
-1.15895,3.21936,-0.872508,-3.52768,2.06884
-1.15883,3.21938,-0.872548,-3.52765,2.06887
-1.15872,3.2194,-0.872589,-3.52762,2.0689
-1.15861,3.21943,-0.87263,-3.52758,2.06893
-1.1585,3.21945,-0.87267,-3.52755,2.06896
-1.15839,3.21947,-0.872711,-3.52752,2.06899
-1.15827,3.2195,-0.872751,-3.52748,2.06902
-1.15816,3.21952,-0.872792,-3.52745,2.06905
-1.15805,3.21954,-0.872833,-3.52742,2.06908
-1.15794,3.21957,-0.872873,-3.52738,2.06911
-1.15783,3.21959,-0.872914,-3.52735,2.06915
-1.15772,3.21961,-0.872954,-3.52731,2.06918
-1.1576,3.21964,-0.872995,-3.52728,2.06921
-1.15749,3.21966,-0.873035,-3.52725,2.06924
-1.15738,3.21968,-0.873076,-3.52721,2.06927
-1.15727,3.21971,-0.873116,-3.52718,2.0693
-1.15716,3.21973,-0.873157,-3.52715,2.06933
-1.15705,3.21975,-0.873197,-3.52711,2.06936
-1.15694,3.21978,-0.873238,-3.52708,2.06939
-1.15683,3.2198,-0.873278,-3.52705,2.06942
-1.15671,3.21982,-0.873318,-3.52701,2.06945
-1.1566,3.21985,-0.873359,-3.52698,2.06948
-1.15649,3.21987,-0.873399,-3.52695,2.06951
-1.15638,3.21989,-0.87344,-3.52691,2.06954
-1.15627,3.21992,-0.87348,-3.52688,2.06957
-1.15616,3.21994,-0.87352,-3.52685,2.0696
-1.15605,3.21996,-0.873561,-3.52681,2.06964
-1.15594,3.21999,-0.873601,-3.52678,2.06967
-1.15583,3.22001,-0.873641,-3.52675,2.0697
-1.15572,3.22003,-0.873681,-3.52671,2.06973
-1.15561,3.22006,-0.873722,-3.52668,2.06976
-1.1555,3.22008,-0.873762,-3.52665,2.06979
-1.15538,3.2201,-0.873802,-3.52662,2.06982
-1.15527,3.22013,-0.873842,-3.52658,2.06985
-1.15516,3.22015,-0.873883,-3.52655,2.06988
-1.15505,3.22017,-0.873923,-3.52652,2.06991
-1.15494,3.2202,-0.873963,-3.52648,2.06994
-1.15483,3.22022,-0.874003,-3.52645,2.06997
-1.15472,3.22024,-0.874043,-3.52642,2.07
-1.15461,3.22027,-0.874083,-3.52638,2.07003
-1.1545,3.22029,-0.874124,-3.52635,2.07006
-1.15439,3.22031,-0.874164,-3.52632,2.07009
-1.15428,3.22034,-0.874204,-3.52628,2.07012
-1.15417,3.22036,-0.874244,-3.52625,2.07015
-1.15406,3.22038,-0.874284,-3.52622,2.07018
-1.15395,3.22041,-0.874324,-3.52619,2.07021
-1.15384,3.22043,-0.874364,-3.52615,2.07024
-1.15373,3.22045,-0.874404,-3.52612,2.07027
-1.15362,3.22048,-0.874444,-3.52609,2.0703
-1.15351,3.2205,-0.874484,-3.52605,2.07033
-1.1534,3.22052,-0.874524,-3.52602,2.07036
-1.15329,3.22054,-0.874564,-3.52599,2.07039
-1.15318,3.22057,-0.874604,-3.52596,2.07042
-1.15307,3.22059,-0.874644,-3.52592,2.07045
-1.15296,3.22061,-0.874684,-3.52589,2.07048
-1.15285,3.22064,-0.874724,-3.52586,2.07051
-1.15275,3.22066,-0.874764,-3.52582,2.07055
-1.15264,3.22068,-0.874803,-3.52579,2.07058
-1.15253,3.22071,-0.874843,-3.52576,2.07061
-1.15242,3.22073,-0.874883,-3.52573,2.07064
-1.15231,3.22075,-0.874923,-3.52569,2.07067
-1.1522,3.22078,-0.874963,-3.52566,2.0707
-1.15209,3.2208,-0.875003,-3.52563,2.07073
-1.15198,3.22082,-0.875042,-3.52559,2.07076
-1.15187,3.22085,-0.875082,-3.52556,2.07079
-1.15176,3.22087,-0.875122,-3.52553,2.07082
-1.15165,3.22089,-0.875162,-3.5255,2.07085
-1.15154,3.22092,-0.875201,-3.52546,2.07088
-1.15144,3.22094,-0.875241,-3.52543,2.07091
-1.15133,3.22096,-0.875281,-3.5254,2.07094
-1.15122,3.22099,-0.875321,-3.52537,2.07097
-1.15111,3.22101,-0.87536,-3.52533,2.071
-1.151,3.22103,-0.8754,-3.5253,2.07103
-1.15089,3.22106,-0.87544,-3.52527,2.07106
-1.15078,3.22108,-0.875479,-3.52524,2.07109
-1.15068,3.2211,-0.875519,-3.5252,2.07112
-1.15057,3.22113,-0.875559,-3.52517,2.07115
-1.15046,3.22115,-0.875598,-3.52514,2.07118
-1.15035,3.22117,-0.875638,-3.5251,2.07121
-1.15024,3.2212,-0.875677,-3.52507,2.07123
-1.15013,3.22122,-0.875717,-3.52504,2.07126
-1.15002,3.22124,-0.875756,-3.52501,2.07129
-1.14992,3.22127,-0.875796,-3.52497,2.07132
-1.14981,3.22129,-0.875835,-3.52494,2.07135
-1.1497,3.22131,-0.875875,-3.52491,2.07138
-1.14959,3.22134,-0.875914,-3.52488,2.07141
-1.14948,3.22136,-0.875954,-3.52485,2.07144
-1.14938,3.22138,-0.875993,-3.52481,2.07147
-1.14927,3.22141,-0.876033,-3.52478,2.0715
-1.14916,3.22143,-0.876072,-3.52475,2.07153
-1.14905,3.22145,-0.876112,-3.52472,2.07156
-1.14894,3.22148,-0.876151,-3.52468,2.07159
-1.14884,3.2215,-0.87619,-3.52465,2.07162
-1.14873,3.22152,-0.87623,-3.52462,2.07165
-1.14862,3.22155,-0.876269,-3.52459,2.07168
-1.14851,3.22157,-0.876308,-3.52455,2.07171
-1.14841,3.22159,-0.876348,-3.52452,2.07174
-1.1483,3.22162,-0.876387,-3.52449,2.07177
-1.14819,3.22164,-0.876426,-3.52446,2.0718
-1.14808,3.22166,-0.876466,-3.52443,2.07183
-1.14798,3.22169,-0.876505,-3.52439,2.07186
-1.14787,3.22171,-0.876544,-3.52436,2.07189
-1.14776,3.22173,-0.876583,-3.52433,2.07192
-1.14765,3.22176,-0.876623,-3.5243,2.07195
-1.14755,3.22178,-0.876662,-3.52426,2.07198
-1.14744,3.2218,-0.876701,-3.52423,2.07201
-1.14733,3.22183,-0.87674,-3.5242,2.07204
-1.14723,3.22185,-0.876779,-3.52417,2.07207
-1.14712,3.22187,-0.876819,-3.52414,2.0721
-1.14701,3.2219,-0.876858,-3.5241,2.07212
-1.1469,3.22192,-0.876897,-3.52407,2.07215
-1.1468,3.22194,-0.876936,-3.52404,2.07218
-1.14669,3.22197,-0.876975,-3.52401,2.07221
-1.14658,3.22199,-0.877014,-3.52398,2.07224
-1.14648,3.22201,-0.877053,-3.52394,2.07227
-1.14637,3.22204,-0.877092,-3.52391,2.0723
-1.14626,3.22206,-0.877131,-3.52388,2.07233
-1.14616,3.22208,-0.87717,-3.52385,2.07236
-1.14605,3.22211,-0.877209,-3.52382,2.07239
-1.14594,3.22213,-0.877248,-3.52378,2.07242
-1.14584,3.22215,-0.877287,-3.52375,2.07245
-1.14573,3.22218,-0.877326,-3.52372,2.07248
-1.14563,3.2222,-0.877365,-3.52369,2.07251
-1.14552,3.22222,-0.877404,-3.52366,2.07254
-1.14541,3.22225,-0.877443,-3.52362,2.07257
-1.14531,3.22227,-0.877482,-3.52359,2.07259
-1.1452,3.22229,-0.877521,-3.52356,2.07262
-1.14509,3.22232,-0.87756,-3.52353,2.07265
-1.14499,3.22234,-0.877599,-3.5235,2.07268
-1.14488,3.22236,-0.877638,-3.52346,2.07271
-1.14478,3.22239,-0.877677,-3.52343,2.07274
-1.14467,3.22241,-0.877715,-3.5234,2.07277
-1.14456,3.22243,-0.877754,-3.52337,2.0728
-1.14446,3.22246,-0.877793,-3.52334,2.07283
-1.14435,3.22248,-0.877832,-3.52331,2.07286
-1.14425,3.2225,-0.877871,-3.52327,2.07289
-1.14414,3.22253,-0.877909,-3.52324,2.07292
-1.14403,3.22255,-0.877948,-3.52321,2.07294
-1.14393,3.22257,-0.877987,-3.52318,2.07297
-1.14382,3.2226,-0.878026,-3.52315,2.073
-1.14372,3.22262,-0.878064,-3.52312,2.07303
-1.14361,3.22264,-0.878103,-3.52308,2.07306
-1.14351,3.22267,-0.878142,-3.52305,2.07309
-1.1434,3.22269,-0.87818,-3.52302,2.07312
-1.1433,3.22271,-0.878219,-3.52299,2.07315
-1.14319,3.22274,-0.878258,-3.52296,2.07318
-1.14309,3.22276,-0.878296,-3.52293,2.07321
-1.14298,3.22278,-0.878335,-3.52289,2.07324
-1.14287,3.22281,-0.878374,-3.52286,2.07326
-1.14277,3.22283,-0.878412,-3.52283,2.07329
-1.14266,3.22285,-0.878451,-3.5228,2.07332
-1.14256,3.22288,-0.878489,-3.52277,2.07335
-1.14245,3.2229,-0.878528,-3.52274,2.07338
-1.14235,3.22292,-0.878566,-3.5227,2.07341
-1.14224,3.22295,-0.878605,-3.52267,2.07344
-1.14214,3.22297,-0.878643,-3.52264,2.07347
-1.14203,3.22299,-0.878682,-3.52261,2.0735
-1.14193,3.22302,-0.87872,-3.52258,2.07352
-1.14183,3.22304,-0.878759,-3.52255,2.07355
-1.14172,3.22306,-0.878797,-3.52252,2.07358
-1.14162,3.22309,-0.878836,-3.52248,2.07361
-1.14151,3.22311,-0.878874,-3.52245,2.07364
-1.14141,3.22313,-0.878912,-3.52242,2.07367
-1.1413,3.22316,-0.878951,-3.52239,2.0737
-1.1412,3.22318,-0.878989,-3.52236,2.07373
-1.14109,3.2232,-0.879028,-3.52233,2.07376
-1.14099,3.22323,-0.879066,-3.5223,2.07378
-1.14088,3.22325,-0.879104,-3.52227,2.07381
-1.14078,3.22327,-0.879143,-3.52223,2.07384
-1.14068,3.2233,-0.879181,-3.5222,2.07387
-1.14057,3.22332,-0.879219,-3.52217,2.0739
-1.14047,3.22334,-0.879257,-3.52214,2.07393
-1.14036,3.22337,-0.879296,-3.52211,2.07396
-1.14026,3.22339,-0.879334,-3.52208,2.07399
-1.14016,3.22341,-0.879372,-3.52205,2.07401
-1.14005,3.22344,-0.87941,-3.52202,2.07404
-1.13995,3.22346,-0.879449,-3.52198,2.07407
-1.13984,3.22348,-0.879487,-3.52195,2.0741
-1.13974,3.22351,-0.879525,-3.52192,2.07413
-1.13964,3.22353,-0.879563,-3.52189,2.07416
-1.13953,3.22355,-0.879601,-3.52186,2.07419
-1.13943,3.22358,-0.879639,-3.52183,2.07421
-1.13932,3.2236,-0.879678,-3.5218,2.07424
-1.13922,3.22362,-0.879716,-3.52177,2.07427
-1.13912,3.22365,-0.879754,-3.52174,2.0743
-1.13901,3.22367,-0.879792,-3.5217,2.07433
-1.13891,3.22369,-0.87983,-3.52167,2.07436
-1.13881,3.22372,-0.879868,-3.52164,2.07439
-1.1387,3.22374,-0.879906,-3.52161,2.07441
-1.1386,3.22376,-0.879944,-3.52158,2.07444
-1.1385,3.22379,-0.879982,-3.52155,2.07447
-1.13839,3.22381,-0.88002,-3.52152,2.0745
-1.13829,3.22383,-0.880058,-3.52149,2.07453
-1.13819,3.22386,-0.880096,-3.52146,2.07456
-1.13808,3.22388,-0.880134,-3.52143,2.07458
-1.13798,3.2239,-0.880172,-3.52139,2.07461
-1.13788,3.22393,-0.88021,-3.52136,2.07464
-1.13777,3.22395,-0.880248,-3.52133,2.07467
-1.13767,3.22397,-0.880286,-3.5213,2.0747
-1.13757,3.224,-0.880324,-3.52127,2.07473
-1.13747,3.22402,-0.880361,-3.52124,2.07475
-1.13736,3.22404,-0.880399,-3.52121,2.07478
-1.13726,3.22407,-0.880437,-3.52118,2.07481
-1.13716,3.22409,-0.880475,-3.52115,2.07484
-1.13706,3.22411,-0.880513,-3.52112,2.07487
-1.13695,3.22414,-0.880551,-3.52109,2.0749
-1.13685,3.22416,-0.880588,-3.52105,2.07492
-1.13675,3.22418,-0.880626,-3.52102,2.07495
-1.13664,3.22421,-0.880664,-3.52099,2.07498
-1.13654,3.22423,-0.880702,-3.52096,2.07501
-1.13644,3.22425,-0.880739,-3.52093,2.07504
-1.13634,3.22428,-0.880777,-3.5209,2.07507
-1.13624,3.2243,-0.880815,-3.52087,2.07509
-1.13613,3.22432,-0.880853,-3.52084,2.07512
-1.13603,3.22435,-0.88089,-3.52081,2.07515
-1.13593,3.22437,-0.880928,-3.52078,2.07518
-1.13583,3.22439,-0.880966,-3.52075,2.07521
-1.13572,3.22442,-0.881003,-3.52072,2.07523
-1.13562,3.22444,-0.881041,-3.52069,2.07526
-1.13552,3.22446,-0.881078,-3.52066,2.07529
-1.13542,3.22449,-0.881116,-3.52063,2.07532
-1.13532,3.22451,-0.881154,-3.52059,2.07535
-1.13521,3.22453,-0.881191,-3.52056,2.07538
-1.13511,3.22456,-0.881229,-3.52053,2.0754
-1.13501,3.22458,-0.881266,-3.5205,2.07543
-1.13491,3.2246,-0.881304,-3.52047,2.07546
-1.13481,3.22463,-0.881341,-3.52044,2.07549
-1.13471,3.22465,-0.881379,-3.52041,2.07552
-1.1346,3.22467,-0.881416,-3.52038,2.07554
-1.1345,3.2247,-0.881454,-3.52035,2.07557
-1.1344,3.22472,-0.881491,-3.52032,2.0756
-1.1343,3.22474,-0.881529,-3.52029,2.07563
-1.1342,3.22476,-0.881566,-3.52026,2.07566
-1.1341,3.22479,-0.881604,-3.52023,2.07568
-1.13399,3.22481,-0.881641,-3.5202,2.07571
-1.13389,3.22483,-0.881678,-3.52017,2.07574
-1.13379,3.22486,-0.881716,-3.52014,2.07577
-1.13369,3.22488,-0.881753,-3.52011,2.0758
-1.13359,3.2249,-0.88179,-3.52008,2.07582
-1.13349,3.22493,-0.881828,-3.52005,2.07585
-1.13339,3.22495,-0.881865,-3.52002,2.07588
-1.13329,3.22497,-0.881902,-3.51999,2.07591
-1.13319,3.225,-0.88194,-3.51996,2.07593
-1.13308,3.22502,-0.881977,-3.51993,2.07596
-1.13298,3.22504,-0.882014,-3.5199,2.07599
-1.13288,3.22507,-0.882052,-3.51986,2.07602
-1.13278,3.22509,-0.882089,-3.51983,2.07605
-1.13268,3.22511,-0.882126,-3.5198,2.07607
-1.13258,3.22514,-0.882163,-3.51977,2.0761
-1.13248,3.22516,-0.8822,-3.51974,2.07613
-1.13238,3.22518,-0.882238,-3.51971,2.07616
-1.13228,3.22521,-0.882275,-3.51968,2.07618
-1.13218,3.22523,-0.882312,-3.51965,2.07621
-1.13208,3.22525,-0.882349,-3.51962,2.07624
-1.13198,3.22528,-0.882386,-3.51959,2.07627
-1.13188,3.2253,-0.882423,-3.51956,2.0763
-1.13178,3.22532,-0.88246,-3.51953,2.07632
-1.13168,3.22535,-0.882497,-3.5195,2.07635
-1.13158,3.22537,-0.882535,-3.51947,2.07638
-1.13148,3.22539,-0.882572,-3.51944,2.07641
-1.13138,3.22542,-0.882609,-3.51941,2.07643
-1.13127,3.22544,-0.882646,-3.51938,2.07646
-1.13117,3.22546,-0.882683,-3.51935,2.07649
-1.13107,3.22549,-0.88272,-3.51932,2.07652
-1.13097,3.22551,-0.882757,-3.51929,2.07654
-1.13087,3.22553,-0.882794,-3.51926,2.07657
-1.13077,3.22556,-0.882831,-3.51923,2.0766
-1.13067,3.22558,-0.882868,-3.5192,2.07663
-1.13057,3.2256,-0.882905,-3.51917,2.07665
-1.13048,3.22563,-0.882941,-3.51914,2.07668
-1.13038,3.22565,-0.882978,-3.51911,2.07671
-1.13028,3.22567,-0.883015,-3.51908,2.07674
-1.13018,3.2257,-0.883052,-3.51905,2.07676
-1.13008,3.22572,-0.883089,-3.51902,2.07679
-1.12998,3.22574,-0.883126,-3.51899,2.07682
-1.12988,3.22577,-0.883163,-3.51896,2.07685
-1.12978,3.22579,-0.8832,-3.51893,2.07687
-1.12968,3.22581,-0.883236,-3.5189,2.0769
-1.12958,3.22584,-0.883273,-3.51887,2.07693
-1.12948,3.22586,-0.88331,-3.51884,2.07696
-1.12938,3.22588,-0.883347,-3.51881,2.07698
-1.12928,3.22591,-0.883383,-3.51878,2.07701
-1.12918,3.22593,-0.88342,-3.51875,2.07704
-1.12908,3.22595,-0.883457,-3.51872,2.07707
-1.12898,3.22598,-0.883494,-3.51869,2.07709
-1.12888,3.226,-0.88353,-3.51867,2.07712
-1.12878,3.22602,-0.883567,-3.51864,2.07715
-1.12869,3.22605,-0.883604,-3.51861,2.07718
-1.12859,3.22607,-0.88364,-3.51858,2.0772
-1.12849,3.22609,-0.883677,-3.51855,2.07723
-1.12839,3.22612,-0.883714,-3.51852,2.07726
-1.12829,3.22614,-0.88375,-3.51849,2.07728
-1.12819,3.22616,-0.883787,-3.51846,2.07731
-1.12809,3.22619,-0.883823,-3.51843,2.07734
-1.12799,3.22621,-0.88386,-3.5184,2.07737
-1.1279,3.22623,-0.883897,-3.51837,2.07739
-1.1278,3.22626,-0.883933,-3.51834,2.07742
-1.1277,3.22628,-0.88397,-3.51831,2.07745
-1.1276,3.2263,-0.884006,-3.51828,2.07747
-1.1275,3.22633,-0.884043,-3.51825,2.0775
-1.1274,3.22635,-0.884079,-3.51822,2.07753
-1.1273,3.22637,-0.884116,-3.51819,2.07756
-1.12721,3.2264,-0.884152,-3.51816,2.07758
-1.12711,3.22642,-0.884189,-3.51813,2.07761
-1.12701,3.22644,-0.884225,-3.5181,2.07764
-1.12691,3.22647,-0.884262,-3.51807,2.07766
-1.12681,3.22649,-0.884298,-3.51804,2.07769
-1.12671,3.22651,-0.884334,-3.51801,2.07772
-1.12662,3.22654,-0.884371,-3.51798,2.07775
-1.12652,3.22656,-0.884407,-3.51796,2.07777
-1.12642,3.22658,-0.884443,-3.51793,2.0778
-1.12632,3.22661,-0.88448,-3.5179,2.07783
-1.12622,3.22663,-0.884516,-3.51787,2.07785
-1.12613,3.22665,-0.884552,-3.51784,2.07788
-1.12603,3.22668,-0.884589,-3.51781,2.07791
-1.12593,3.2267,-0.884625,-3.51778,2.07793
-1.12583,3.22672,-0.884661,-3.51775,2.07796
-1.12574,3.22675,-0.884698,-3.51772,2.07799
-1.12564,3.22677,-0.884734,-3.51769,2.07802
-1.12554,3.22679,-0.88477,-3.51766,2.07804
-1.12544,3.22682,-0.884806,-3.51763,2.07807
-1.12534,3.22684,-0.884843,-3.5176,2.0781
-1.12525,3.22686,-0.884879,-3.51757,2.07812
-1.12515,3.22689,-0.884915,-3.51754,2.07815
-1.12505,3.22691,-0.884951,-3.51752,2.07818
-1.12495,3.22693,-0.884987,-3.51749,2.0782
-1.12486,3.22696,-0.885023,-3.51746,2.07823
-1.12476,3.22698,-0.88506,-3.51743,2.07826
-1.12466,3.227,-0.885096,-3.5174,2.07828
-1.12457,3.22703,-0.885132,-3.51737,2.07831
-1.12447,3.22705,-0.885168,-3.51734,2.07834
-1.12437,3.22707,-0.885204,-3.51731,2.07836
-1.12427,3.2271,-0.88524,-3.51728,2.07839
-1.12418,3.22712,-0.885276,-3.51725,2.07842
-1.12408,3.22714,-0.885312,-3.51722,2.07844
-1.12398,3.22717,-0.885348,-3.5172,2.07847
-1.12389,3.22719,-0.885384,-3.51717,2.0785
-1.12379,3.22721,-0.88542,-3.51714,2.07852
-1.12369,3.22723,-0.885456,-3.51711,2.07855
-1.1236,3.22726,-0.885492,-3.51708,2.07858
-1.1235,3.22728,-0.885528,-3.51705,2.07861
-1.1234,3.2273,-0.885564,-3.51702,2.07863
-1.12331,3.22733,-0.8856,-3.51699,2.07866
-1.12321,3.22735,-0.885636,-3.51696,2.07868
-1.12311,3.22737,-0.885672,-3.51693,2.07871
-1.12302,3.2274,-0.885708,-3.5169,2.07874
-1.12292,3.22742,-0.885743,-3.51688,2.07876
-1.12282,3.22744,-0.885779,-3.51685,2.07879
-1.12273,3.22747,-0.885815,-3.51682,2.07882
-1.12263,3.22749,-0.885851,-3.51679,2.07884
-1.12253,3.22751,-0.885887,-3.51676,2.07887
-1.12244,3.22754,-0.885923,-3.51673,2.0789
-1.12234,3.22756,-0.885958,-3.5167,2.07892
-1.12225,3.22758,-0.885994,-3.51667,2.07895
-1.12215,3.22761,-0.88603,-3.51664,2.07898
-1.12205,3.22763,-0.886066,-3.51662,2.079
-1.12196,3.22765,-0.886101,-3.51659,2.07903
-1.12186,3.22768,-0.886137,-3.51656,2.07906
-1.12177,3.2277,-0.886173,-3.51653,2.07908
-1.12167,3.22772,-0.886209,-3.5165,2.07911
-1.12157,3.22775,-0.886244,-3.51647,2.07914
-1.12148,3.22777,-0.88628,-3.51644,2.07916
-1.12138,3.22779,-0.886316,-3.51641,2.07919
-1.12129,3.22782,-0.886351,-3.51639,2.07922
-1.12119,3.22784,-0.886387,-3.51636,2.07924
-1.12109,3.22786,-0.886422,-3.51633,2.07927
-1.121,3.22789,-0.886458,-3.5163,2.07929
-1.1209,3.22791,-0.886494,-3.51627,2.07932
-1.12081,3.22793,-0.886529,-3.51624,2.07935
-1.12071,3.22796,-0.886565,-3.51621,2.07937
-1.12062,3.22798,-0.8866,-3.51619,2.0794
-1.12052,3.228,-0.886636,-3.51616,2.07943
-1.12043,3.22803,-0.886671,-3.51613,2.07945
-1.12033,3.22805,-0.886707,-3.5161,2.07948
-1.12024,3.22807,-0.886742,-3.51607,2.0795
-1.12014,3.2281,-0.886778,-3.51604,2.07953
-1.12005,3.22812,-0.886813,-3.51601,2.07956
-1.11995,3.22814,-0.886849,-3.51599,2.07958
-1.11986,3.22817,-0.886884,-3.51596,2.07961
-1.11976,3.22819,-0.88692,-3.51593,2.07964
-1.11967,3.22821,-0.886955,-3.5159,2.07966
-1.11957,3.22824,-0.88699,-3.51587,2.07969
-1.11948,3.22826,-0.887026,-3.51584,2.07971
-1.11938,3.22828,-0.887061,-3.51581,2.07974
-1.11929,3.2283,-0.887097,-3.51579,2.07977
-1.11919,3.22833,-0.887132,-3.51576,2.07979
-1.1191,3.22835,-0.887167,-3.51573,2.07982
-1.119,3.22837,-0.887203,-3.5157,2.07985
-1.11891,3.2284,-0.887238,-3.51567,2.07987
-1.11881,3.22842,-0.887273,-3.51564,2.0799
-1.11872,3.22844,-0.887308,-3.51562,2.07992
-1.11862,3.22847,-0.887344,-3.51559,2.07995
-1.11853,3.22849,-0.887379,-3.51556,2.07998
-1.11843,3.22851,-0.887414,-3.51553,2.08
-1.11834,3.22854,-0.887449,-3.5155,2.08003
-1.11824,3.22856,-0.887485,-3.51547,2.08005
-1.11815,3.22858,-0.88752,-3.51545,2.08008
-1.11806,3.22861,-0.887555,-3.51542,2.08011
-1.11796,3.22863,-0.88759,-3.51539,2.08013
-1.11787,3.22865,-0.887625,-3.51536,2.08016
-1.11777,3.22868,-0.88766,-3.51533,2.08018
-1.11768,3.2287,-0.887696,-3.5153,2.08021
-1.11759,3.22872,-0.887731,-3.51528,2.08024
-1.11749,3.22875,-0.887766,-3.51525,2.08026
-1.1174,3.22877,-0.887801,-3.51522,2.08029
-1.1173,3.22879,-0.887836,-3.51519,2.08031
-1.11721,3.22882,-0.887871,-3.51516,2.08034
-1.11712,3.22884,-0.887906,-3.51513,2.08037
-1.11702,3.22886,-0.887941,-3.51511,2.08039
-1.11693,3.22889,-0.887976,-3.51508,2.08042
-1.11683,3.22891,-0.888011,-3.51505,2.08044
-1.11674,3.22893,-0.888046,-3.51502,2.08047
-1.11665,3.22896,-0.888081,-3.51499,2.08049
-1.11655,3.22898,-0.888116,-3.51497,2.08052
-1.11646,3.229,-0.888151,-3.51494,2.08055
-1.11637,3.22903,-0.888186,-3.51491,2.08057
-1.11627,3.22905,-0.888221,-3.51488,2.0806
-1.11618,3.22907,-0.888256,-3.51485,2.08062
-1.11609,3.22909,-0.888291,-3.51483,2.08065
-1.11599,3.22912,-0.888326,-3.5148,2.08068
-1.1159,3.22914,-0.88836,-3.51477,2.0807
-1.11581,3.22916,-0.888395,-3.51474,2.08073
-1.11571,3.22919,-0.88843,-3.51471,2.08075
-1.11562,3.22921,-0.888465,-3.51469,2.08078
-1.11553,3.22923,-0.8885,-3.51466,2.0808
-1.11543,3.22926,-0.888535,-3.51463,2.08083
-1.11534,3.22928,-0.888569,-3.5146,2.08086
-1.11525,3.2293,-0.888604,-3.51457,2.08088
-1.11515,3.22933,-0.888639,-3.51455,2.08091
