V,K_I,Na_I,L_I,HCN_I
-0.25957,4.0472,-1.2019,-3.25787,0.454064
-0.259611,4.04719,-1.20188,-3.25788,0.454038
-0.259653,4.04718,-1.20186,-3.2579,0.454012
-0.259694,4.04718,-1.20184,-3.25791,0.453986
-0.259736,4.04717,-1.20181,-3.25792,0.45396
-0.259777,4.04717,-1.20179,-3.25793,0.453934
-0.259819,4.04716,-1.20177,-3.25795,0.453908
-0.25986,4.04715,-1.20175,-3.25796,0.453881
-0.259901,4.04715,-1.20173,-3.25797,0.453855
-0.259943,4.04714,-1.20171,-3.25798,0.453829
-0.259984,4.04714,-1.20168,-3.258,0.453803
-0.260025,4.04713,-1.20166,-3.25801,0.453777
-0.260066,4.04712,-1.20164,-3.25802,0.453751
-0.260108,4.04712,-1.20162,-3.25803,0.453725
-0.260149,4.04711,-1.2016,-3.25804,0.453699
-0.26019,4.04711,-1.20158,-3.25806,0.453674
-0.260231,4.0471,-1.20155,-3.25807,0.453648
-0.260272,4.0471,-1.20153,-3.25808,0.453622
-0.260313,4.04709,-1.20151,-3.25809,0.453596
-0.260354,4.04708,-1.20149,-3.25811,0.45357
-0.260395,4.04708,-1.20147,-3.25812,0.453544
-0.260436,4.04707,-1.20145,-3.25813,0.453518
-0.260477,4.04707,-1.20143,-3.25814,0.453492
-0.260518,4.04706,-1.2014,-3.25816,0.453466
-0.260559,4.04705,-1.20138,-3.25817,0.453441
-0.2606,4.04705,-1.20136,-3.25818,0.453415
-0.260641,4.04704,-1.20134,-3.25819,0.453389
-0.260682,4.04704,-1.20132,-3.2582,0.453363
-0.260723,4.04703,-1.2013,-3.25822,0.453338
-0.260764,4.04702,-1.20128,-3.25823,0.453312
-0.260805,4.04702,-1.20126,-3.25824,0.453286
-0.260846,4.04701,-1.20123,-3.25825,0.45326
-0.260886,4.04701,-1.20121,-3.25827,0.453235
-0.260927,4.047,-1.20119,-3.25828,0.453209
-0.260968,4.047,-1.20117,-3.25829,0.453183
-0.261009,4.04699,-1.20115,-3.2583,0.453158
-0.261049,4.04698,-1.20113,-3.25831,0.453132
-0.26109,4.04698,-1.20111,-3.25833,0.453106
-0.261131,4.04697,-1.20109,-3.25834,0.453081
-0.261171,4.04697,-1.20106,-3.25835,0.453055
-0.261212,4.04696,-1.20104,-3.25836,0.45303
-0.261252,4.04695,-1.20102,-3.25838,0.453004
-0.261293,4.04695,-1.201,-3.25839,0.452978
-0.261333,4.04694,-1.20098,-3.2584,0.452953
-0.261374,4.04694,-1.20096,-3.25841,0.452927
-0.261414,4.04693,-1.20094,-3.25842,0.452902
-0.261455,4.04692,-1.20092,-3.25844,0.452876
-0.261495,4.04692,-1.20089,-3.25845,0.452851
-0.261536,4.04691,-1.20087,-3.25846,0.452825
-0.261576,4.04691,-1.20085,-3.25847,0.4528
-0.261617,4.0469,-1.20083,-3.25848,0.452774
-0.261657,4.04689,-1.20081,-3.2585,0.452749
-0.261697,4.04689,-1.20079,-3.25851,0.452724
-0.261738,4.04688,-1.20077,-3.25852,0.452698
-0.261778,4.04688,-1.20075,-3.25853,0.452673
-0.261818,4.04687,-1.20073,-3.25855,0.452647
-0.261858,4.04687,-1.2007,-3.25856,0.452622
-0.261899,4.04686,-1.20068,-3.25857,0.452597
-0.261939,4.04685,-1.20066,-3.25858,0.452571
-0.261979,4.04685,-1.20064,-3.25859,0.452546
-0.262019,4.04684,-1.20062,-3.25861,0.452521
-0.262059,4.04684,-1.2006,-3.25862,0.452495
-0.262099,4.04683,-1.20058,-3.25863,0.45247
-0.26214,4.04682,-1.20056,-3.25864,0.452445
-0.26218,4.04682,-1.20054,-3.25865,0.45242
-0.26222,4.04681,-1.20052,-3.25867,0.452394
-0.26226,4.04681,-1.2005,-3.25868,0.452369
-0.2623,4.0468,-1.20047,-3.25869,0.452344
-0.26234,4.04679,-1.20045,-3.2587,0.452319
-0.26238,4.04679,-1.20043,-3.25871,0.452293
-0.26242,4.04678,-1.20041,-3.25873,0.452268
-0.262459,4.04678,-1.20039,-3.25874,0.452243
-0.262499,4.04677,-1.20037,-3.25875,0.452218
-0.262539,4.04677,-1.20035,-3.25876,0.452193
-0.262579,4.04676,-1.20033,-3.25877,0.452168
-0.262619,4.04675,-1.20031,-3.25879,0.452143
-0.262659,4.04675,-1.20029,-3.2588,0.452118
-0.262698,4.04674,-1.20027,-3.25881,0.452092
-0.262738,4.04674,-1.20025,-3.25882,0.452067
-0.262778,4.04673,-1.20022,-3.25883,0.452042
-0.262818,4.04672,-1.2002,-3.25885,0.452017
-0.262857,4.04672,-1.20018,-3.25886,0.451992
-0.262897,4.04671,-1.20016,-3.25887,0.451967
-0.262937,4.04671,-1.20014,-3.25888,0.451942
-0.262976,4.0467,-1.20012,-3.25889,0.451917
-0.263016,4.04669,-1.2001,-3.2589,0.451892
-0.263055,4.04669,-1.20008,-3.25892,0.451867
-0.263095,4.04668,-1.20006,-3.25893,0.451843
-0.263135,4.04668,-1.20004,-3.25894,0.451818
-0.263174,4.04667,-1.20002,-3.25895,0.451793
-0.263214,4.04667,-1.2,-3.25896,0.451768
-0.263253,4.04666,-1.19998,-3.25898,0.451743
-0.263293,4.04665,-1.19996,-3.25899,0.451718
-0.263332,4.04665,-1.19993,-3.259,0.451693
-0.263371,4.04664,-1.19991,-3.25901,0.451668
-0.263411,4.04664,-1.19989,-3.25902,0.451644
-0.26345,4.04663,-1.19987,-3.25904,0.451619
-0.263489,4.04662,-1.19985,-3.25905,0.451594
-0.263529,4.04662,-1.19983,-3.25906,0.451569
-0.263568,4.04661,-1.19981,-3.25907,0.451544
-0.263607,4.04661,-1.19979,-3.25908,0.45152
-0.263647,4.0466,-1.19977,-3.25909,0.451495
-0.263686,4.0466,-1.19975,-3.25911,0.45147
-0.263725,4.04659,-1.19973,-3.25912,0.451445
-0.263764,4.04658,-1.19971,-3.25913,0.451421
-0.263803,4.04658,-1.19969,-3.25914,0.451396
-0.263843,4.04657,-1.19967,-3.25915,0.451371
-0.263882,4.04657,-1.19965,-3.25916,0.451347
-0.263921,4.04656,-1.19963,-3.25918,0.451322
-0.26396,4.04655,-1.19961,-3.25919,0.451297
-0.263999,4.04655,-1.19959,-3.2592,0.451273
-0.264038,4.04654,-1.19957,-3.25921,0.451248
-0.264077,4.04654,-1.19954,-3.25922,0.451224
-0.264116,4.04653,-1.19952,-3.25923,0.451199
-0.264155,4.04652,-1.1995,-3.25925,0.451174
-0.264194,4.04652,-1.19948,-3.25926,0.45115
-0.264233,4.04651,-1.19946,-3.25927,0.451125
-0.264272,4.04651,-1.19944,-3.25928,0.451101
-0.264311,4.0465,-1.19942,-3.25929,0.451076
-0.264349,4.0465,-1.1994,-3.2593,0.451052
-0.264388,4.04649,-1.19938,-3.25932,0.451027
-0.264427,4.04648,-1.19936,-3.25933,0.451003
-0.264466,4.04648,-1.19934,-3.25934,0.450978
-0.264505,4.04647,-1.19932,-3.25935,0.450954
-0.264543,4.04647,-1.1993,-3.25936,0.450929
-0.264582,4.04646,-1.19928,-3.25937,0.450905
-0.264621,4.04645,-1.19926,-3.25939,0.450881
-0.26466,4.04645,-1.19924,-3.2594,0.450856
-0.264698,4.04644,-1.19922,-3.25941,0.450832
-0.264737,4.04644,-1.1992,-3.25942,0.450807
-0.264775,4.04643,-1.19918,-3.25943,0.450783
-0.264814,4.04643,-1.19916,-3.25944,0.450759
-0.264853,4.04642,-1.19914,-3.25946,0.450734
-0.264891,4.04641,-1.19912,-3.25947,0.45071
-0.26493,4.04641,-1.1991,-3.25948,0.450686
-0.264968,4.0464,-1.19908,-3.25949,0.450662
-0.265007,4.0464,-1.19906,-3.2595,0.450637
-0.265045,4.04639,-1.19904,-3.25951,0.450613
-0.265084,4.04638,-1.19902,-3.25953,0.450589
-0.265122,4.04638,-1.199,-3.25954,0.450565
-0.265161,4.04637,-1.19898,-3.25955,0.45054
-0.265199,4.04637,-1.19896,-3.25956,0.450516
-0.265237,4.04636,-1.19894,-3.25957,0.450492
-0.265276,4.04636,-1.19892,-3.25958,0.450468
-0.265314,4.04635,-1.1989,-3.25959,0.450444
-0.265352,4.04634,-1.19888,-3.25961,0.450419
-0.265391,4.04634,-1.19886,-3.25962,0.450395
-0.265429,4.04633,-1.19884,-3.25963,0.450371
-0.265467,4.04633,-1.19882,-3.25964,0.450347
-0.265505,4.04632,-1.1988,-3.25965,0.450323
-0.265543,4.04631,-1.19878,-3.25966,0.450299
-0.265582,4.04631,-1.19876,-3.25967,0.450275
-0.26562,4.0463,-1.19874,-3.25969,0.450251
-0.265658,4.0463,-1.19872,-3.2597,0.450227
-0.265696,4.04629,-1.1987,-3.25971,0.450203
-0.265734,4.04628,-1.19868,-3.25972,0.450179
-0.265772,4.04628,-1.19866,-3.25973,0.450155
-0.26581,4.04627,-1.19864,-3.25974,0.450131
-0.265848,4.04627,-1.19862,-3.25975,0.450107
-0.265886,4.04626,-1.1986,-3.25977,0.450083
-0.265924,4.04626,-1.19858,-3.25978,0.450059
-0.265962,4.04625,-1.19856,-3.25979,0.450035
-0.266,4.04624,-1.19854,-3.2598,0.450011
-0.266038,4.04624,-1.19852,-3.25981,0.449987
-0.266076,4.04623,-1.1985,-3.25982,0.449963
-0.266114,4.04623,-1.19848,-3.25983,0.449939
-0.266152,4.04622,-1.19846,-3.25985,0.449915
-0.266189,4.04621,-1.19844,-3.25986,0.449892
-0.266227,4.04621,-1.19842,-3.25987,0.449868
-0.266265,4.0462,-1.1984,-3.25988,0.449844
-0.266303,4.0462,-1.19838,-3.25989,0.44982
-0.266341,4.04619,-1.19836,-3.2599,0.449796
-0.266378,4.04619,-1.19834,-3.25991,0.449773
-0.266416,4.04618,-1.19832,-3.25992,0.449749
-0.266454,4.04617,-1.1983,-3.25994,0.449725
-0.266491,4.04617,-1.19828,-3.25995,0.449701
-0.266529,4.04616,-1.19826,-3.25996,0.449677
-0.266567,4.04616,-1.19824,-3.25997,0.449654
-0.266604,4.04615,-1.19822,-3.25998,0.44963
-0.266642,4.04614,-1.1982,-3.25999,0.449606
-0.266679,4.04614,-1.19818,-3.26,0.449583
-0.266717,4.04613,-1.19816,-3.26002,0.449559
-0.266754,4.04613,-1.19814,-3.26003,0.449535
-0.266792,4.04612,-1.19812,-3.26004,0.449512
-0.266829,4.04612,-1.1981,-3.26005,0.449488
-0.266867,4.04611,-1.19808,-3.26006,0.449464
-0.266904,4.0461,-1.19806,-3.26007,0.449441
-0.266942,4.0461,-1.19804,-3.26008,0.449417
-0.266979,4.04609,-1.19803,-3.26009,0.449394
-0.267016,4.04609,-1.19801,-3.2601,0.44937
-0.267054,4.04608,-1.19799,-3.26012,0.449347
-0.267091,4.04607,-1.19797,-3.26013,0.449323
-0.267128,4.04607,-1.19795,-3.26014,0.449299
-0.267166,4.04606,-1.19793,-3.26015,0.449276
-0.267203,4.04606,-1.19791,-3.26016,0.449252
-0.26724,4.04605,-1.19789,-3.26017,0.449229
-0.267277,4.04605,-1.19787,-3.26018,0.449206
-0.267315,4.04604,-1.19785,-3.26019,0.449182
-0.267352,4.04603,-1.19783,-3.26021,0.449159
-0.267389,4.04603,-1.19781,-3.26022,0.449135
-0.267426,4.04602,-1.19779,-3.26023,0.449112
-0.267463,4.04602,-1.19777,-3.26024,0.449088
-0.2675,4.04601,-1.19775,-3.26025,0.449065
-0.267537,4.04601,-1.19773,-3.26026,0.449042
-0.267574,4.046,-1.19771,-3.26027,0.449018
-0.267611,4.04599,-1.19769,-3.26028,0.448995
-0.267648,4.04599,-1.19767,-3.26029,0.448972
-0.267685,4.04598,-1.19765,-3.26031,0.448948
-0.267722,4.04598,-1.19764,-3.26032,0.448925
-0.267759,4.04597,-1.19762,-3.26033,0.448902
-0.267796,4.04596,-1.1976,-3.26034,0.448878
-0.267833,4.04596,-1.19758,-3.26035,0.448855
-0.26787,4.04595,-1.19756,-3.26036,0.448832
-0.267907,4.04595,-1.19754,-3.26037,0.448808
-0.267944,4.04594,-1.19752,-3.26038,0.448785
-0.267981,4.04594,-1.1975,-3.26039,0.448762
-0.268017,4.04593,-1.19748,-3.26041,0.448739
-0.268054,4.04592,-1.19746,-3.26042,0.448716
-0.268091,4.04592,-1.19744,-3.26043,0.448692
-0.268128,4.04591,-1.19742,-3.26044,0.448669
-0.268164,4.04591,-1.1974,-3.26045,0.448646
-0.268201,4.0459,-1.19738,-3.26046,0.448623
-0.268238,4.04589,-1.19737,-3.26047,0.4486
-0.268274,4.04589,-1.19735,-3.26048,0.448577
-0.268311,4.04588,-1.19733,-3.26049,0.448554
-0.268348,4.04588,-1.19731,-3.2605,0.44853
-0.268384,4.04587,-1.19729,-3.26052,0.448507
-0.268421,4.04587,-1.19727,-3.26053,0.448484
-0.268457,4.04586,-1.19725,-3.26054,0.448461
-0.268494,4.04585,-1.19723,-3.26055,0.448438
-0.268531,4.04585,-1.19721,-3.26056,0.448415
-0.268567,4.04584,-1.19719,-3.26057,0.448392
-0.268603,4.04584,-1.19717,-3.26058,0.448369
-0.26864,4.04583,-1.19715,-3.26059,0.448346
-0.268676,4.04582,-1.19714,-3.2606,0.448323
-0.268713,4.04582,-1.19712,-3.26061,0.4483
-0.268749,4.04581,-1.1971,-3.26062,0.448277
-0.268786,4.04581,-1.19708,-3.26064,0.448254
-0.268822,4.0458,-1.19706,-3.26065,0.448231
-0.268858,4.0458,-1.19704,-3.26066,0.448208
-0.268895,4.04579,-1.19702,-3.26067,0.448186
-0.268931,4.04578,-1.197,-3.26068,0.448163
-0.268967,4.04578,-1.19698,-3.26069,0.44814
-0.269003,4.04577,-1.19696,-3.2607,0.448117
-0.26904,4.04577,-1.19694,-3.26071,0.448094
-0.269076,4.04576,-1.19693,-3.26072,0.448071
-0.269112,4.04576,-1.19691,-3.26073,0.448048
-0.269148,4.04575,-1.19689,-3.26074,0.448026
-0.269184,4.04574,-1.19687,-3.26076,0.448003
-0.26922,4.04574,-1.19685,-3.26077,0.44798
-0.269256,4.04573,-1.19683,-3.26078,0.447957
-0.269293,4.04573,-1.19681,-3.26079,0.447934
-0.269329,4.04572,-1.19679,-3.2608,0.447912
-0.269365,4.04571,-1.19677,-3.26081,0.447889
-0.269401,4.04571,-1.19675,-3.26082,0.447866
-0.269437,4.0457,-1.19674,-3.26083,0.447844
-0.269473,4.0457,-1.19672,-3.26084,0.447821
-0.269509,4.04569,-1.1967,-3.26085,0.447798
-0.269545,4.04569,-1.19668,-3.26086,0.447776
-0.26958,4.04568,-1.19666,-3.26087,0.447753
-0.269616,4.04567,-1.19664,-3.26088,0.44773
-0.269652,4.04567,-1.19662,-3.2609,0.447708
-0.269688,4.04566,-1.1966,-3.26091,0.447685
-0.269724,4.04566,-1.19659,-3.26092,0.447662
-0.26976,4.04565,-1.19657,-3.26093,0.44764
-0.269796,4.04565,-1.19655,-3.26094,0.447617
-0.269831,4.04564,-1.19653,-3.26095,0.447595
-0.269867,4.04563,-1.19651,-3.26096,0.447572
-0.269903,4.04563,-1.19649,-3.26097,0.447549
-0.269939,4.04562,-1.19647,-3.26098,0.447527
-0.269974,4.04562,-1.19645,-3.26099,0.447504
-0.27001,4.04561,-1.19644,-3.261,0.447482
-0.270046,4.0456,-1.19642,-3.26101,0.447459
-0.270081,4.0456,-1.1964,-3.26102,0.447437
-0.270117,4.04559,-1.19638,-3.26104,0.447414
-0.270152,4.04559,-1.19636,-3.26105,0.447392
-0.270188,4.04558,-1.19634,-3.26106,0.44737
-0.270224,4.04558,-1.19632,-3.26107,0.447347
-0.270259,4.04557,-1.1963,-3.26108,0.447325
-0.270295,4.04556,-1.19629,-3.26109,0.447302
-0.27033,4.04556,-1.19627,-3.2611,0.44728
-0.270366,4.04555,-1.19625,-3.26111,0.447258
-0.270401,4.04555,-1.19623,-3.26112,0.447235
-0.270436,4.04554,-1.19621,-3.26113,0.447213
-0.270472,4.04554,-1.19619,-3.26114,0.44719
-0.270507,4.04553,-1.19617,-3.26115,0.447168
-0.270543,4.04552,-1.19616,-3.26116,0.447146
-0.270578,4.04552,-1.19614,-3.26117,0.447124
-0.270613,4.04551,-1.19612,-3.26118,0.447101
-0.270649,4.04551,-1.1961,-3.26119,0.447079
-0.270684,4.0455,-1.19608,-3.26121,0.447057
-0.270719,4.0455,-1.19606,-3.26122,0.447034
-0.270754,4.04549,-1.19604,-3.26123,0.447012
-0.27079,4.04548,-1.19603,-3.26124,0.44699
-0.270825,4.04548,-1.19601,-3.26125,0.446968
-0.27086,4.04547,-1.19599,-3.26126,0.446946
-0.270895,4.04547,-1.19597,-3.26127,0.446923
-0.27093,4.04546,-1.19595,-3.26128,0.446901
-0.270965,4.04545,-1.19593,-3.26129,0.446879
-0.271001,4.04545,-1.19591,-3.2613,0.446857
-0.271036,4.04544,-1.1959,-3.26131,0.446835
-0.271071,4.04544,-1.19588,-3.26132,0.446813
-0.271106,4.04543,-1.19586,-3.26133,0.44679
-0.271141,4.04543,-1.19584,-3.26134,0.446768
-0.271176,4.04542,-1.19582,-3.26135,0.446746
-0.271211,4.04541,-1.1958,-3.26136,0.446724
-0.271246,4.04541,-1.19579,-3.26137,0.446702
-0.271281,4.0454,-1.19577,-3.26138,0.44668
-0.271316,4.0454,-1.19575,-3.26139,0.446658
-0.271351,4.04539,-1.19573,-3.26141,0.446636
-0.271386,4.04539,-1.19571,-3.26142,0.446614
-0.27142,4.04538,-1.19569,-3.26143,0.446592
-0.271455,4.04537,-1.19568,-3.26144,0.44657
-0.27149,4.04537,-1.19566,-3.26145,0.446548
-0.271525,4.04536,-1.19564,-3.26146,0.446526
-0.27156,4.04536,-1.19562,-3.26147,0.446504
-0.271594,4.04535,-1.1956,-3.26148,0.446482
-0.271629,4.04535,-1.19558,-3.26149,0.44646
-0.271664,4.04534,-1.19557,-3.2615,0.446438
-0.271699,4.04533,-1.19555,-3.26151,0.446416
-0.271733,4.04533,-1.19553,-3.26152,0.446394
-0.271768,4.04532,-1.19551,-3.26153,0.446373
-0.271803,4.04532,-1.19549,-3.26154,0.446351
-0.271837,4.04531,-1.19547,-3.26155,0.446329
-0.271872,4.04531,-1.19546,-3.26156,0.446307
-0.271907,4.0453,-1.19544,-3.26157,0.446285
-0.271941,4.04529,-1.19542,-3.26158,0.446263
-0.271976,4.04529,-1.1954,-3.26159,0.446242
-0.27201,4.04528,-1.19538,-3.2616,0.44622
-0.272045,4.04528,-1.19537,-3.26161,0.446198
-0.272079,4.04527,-1.19535,-3.26162,0.446176
-0.272114,4.04527,-1.19533,-3.26163,0.446154
-0.272148,4.04526,-1.19531,-3.26164,0.446133
-0.272183,4.04525,-1.19529,-3.26165,0.446111
-0.272217,4.04525,-1.19527,-3.26167,0.446089
-0.272251,4.04524,-1.19526,-3.26168,0.446068
-0.272286,4.04524,-1.19524,-3.26169,0.446046
-0.27232,4.04523,-1.19522,-3.2617,0.446024
-0.272354,4.04523,-1.1952,-3.26171,0.446002
-0.272389,4.04522,-1.19518,-3.26172,0.445981
-0.272423,4.04521,-1.19517,-3.26173,0.445959
-0.272457,4.04521,-1.19515,-3.26174,0.445938
-0.272492,4.0452,-1.19513,-3.26175,0.445916
-0.272526,4.0452,-1.19511,-3.26176,0.445894
-0.27256,4.04519,-1.19509,-3.26177,0.445873
-0.272594,4.04518,-1.19508,-3.26178,0.445851
-0.272628,4.04518,-1.19506,-3.26179,0.44583
-0.272663,4.04517,-1.19504,-3.2618,0.445808
-0.272697,4.04517,-1.19502,-3.26181,0.445786
-0.272731,4.04516,-1.195,-3.26182,0.445765
-0.272765,4.04516,-1.19499,-3.26183,0.445743
-0.272799,4.04515,-1.19497,-3.26184,0.445722
-0.272833,4.04514,-1.19495,-3.26185,0.4457
-0.272867,4.04514,-1.19493,-3.26186,0.445679
-0.272901,4.04513,-1.19491,-3.26187,0.445657
-0.272935,4.04513,-1.1949,-3.26188,0.445636
-0.272969,4.04512,-1.19488,-3.26189,0.445614
-0.273003,4.04512,-1.19486,-3.2619,0.445593
-0.273037,4.04511,-1.19484,-3.26191,0.445572
-0.273071,4.0451,-1.19483,-3.26192,0.44555
-0.273105,4.0451,-1.19481,-3.26193,0.445529
-0.273139,4.04509,-1.19479,-3.26194,0.445507
-0.273173,4.04509,-1.19477,-3.26195,0.445486
-0.273207,4.04508,-1.19475,-3.26196,0.445465
-0.27324,4.04508,-1.19474,-3.26197,0.445443
-0.273274,4.04507,-1.19472,-3.26198,0.445422
-0.273308,4.04506,-1.1947,-3.26199,0.445401
-0.273342,4.04506,-1.19468,-3.262,0.445379
-0.273375,4.04505,-1.19467,-3.26201,0.445358
-0.273409,4.04505,-1.19465,-3.26202,0.445337
-0.273443,4.04504,-1.19463,-3.26203,0.445315
-0.273477,4.04504,-1.19461,-3.26204,0.445294
-0.27351,4.04503,-1.19459,-3.26205,0.445273
-0.273544,4.04502,-1.19458,-3.26206,0.445252
-0.273578,4.04502,-1.19456,-3.26207,0.44523
-0.273611,4.04501,-1.19454,-3.26208,0.445209
-0.273645,4.04501,-1.19452,-3.26209,0.445188
-0.273678,4.045,-1.19451,-3.2621,0.445167
-0.273712,4.045,-1.19449,-3.26211,0.445146
-0.273746,4.04499,-1.19447,-3.26212,0.445124
-0.273779,4.04498,-1.19445,-3.26213,0.445103
-0.273813,4.04498,-1.19443,-3.26214,0.445082
-0.273846,4.04497,-1.19442,-3.26215,0.445061
-0.273879,4.04497,-1.1944,-3.26216,0.44504
-0.273913,4.04496,-1.19438,-3.26217,0.445019
-0.273946,4.04496,-1.19436,-3.26218,0.444998
-0.27398,4.04495,-1.19435,-3.26219,0.444977
-0.274013,4.04494,-1.19433,-3.2622,0.444955
-0.274047,4.04494,-1.19431,-3.26221,0.444934
-0.27408,4.04493,-1.19429,-3.26222,0.444913
-0.274113,4.04493,-1.19428,-3.26223,0.444892
-0.274146,4.04492,-1.19426,-3.26224,0.444871
-0.27418,4.04492,-1.19424,-3.26225,0.44485
-0.274213,4.04491,-1.19422,-3.26226,0.444829
-0.274246,4.04491,-1.19421,-3.26227,0.444808
-0.27428,4.0449,-1.19419,-3.26228,0.444787
-0.274313,4.04489,-1.19417,-3.26229,0.444766
-0.274346,4.04489,-1.19415,-3.2623,0.444745
-0.274379,4.04488,-1.19414,-3.26231,0.444724
-0.274412,4.04488,-1.19412,-3.26232,0.444703
-0.274445,4.04487,-1.1941,-3.26233,0.444683
-0.274479,4.04487,-1.19408,-3.26234,0.444662
-0.274512,4.04486,-1.19407,-3.26235,0.444641
-0.274545,4.04485,-1.19405,-3.26236,0.44462
-0.274578,4.04485,-1.19403,-3.26237,0.444599
-0.274611,4.04484,-1.19401,-3.26238,0.444578
-0.274644,4.04484,-1.194,-3.26239,0.444557
-0.274677,4.04483,-1.19398,-3.2624,0.444536
-0.27471,4.04483,-1.19396,-3.26241,0.444516
-0.274743,4.04482,-1.19394,-3.26242,0.444495
-0.274776,4.04481,-1.19393,-3.26243,0.444474
-0.274809,4.04481,-1.19391,-3.26244,0.444453
-0.274842,4.0448,-1.19389,-3.26245,0.444432
-0.274874,4.0448,-1.19388,-3.26246,0.444412
-0.274907,4.04479,-1.19386,-3.26247,0.444391
-0.27494,4.04479,-1.19384,-3.26248,0.44437
-0.274973,4.04478,-1.19382,-3.26249,0.444349
-0.275006,4.04477,-1.19381,-3.2625,0.444329
-0.275039,4.04477,-1.19379,-3.26251,0.444308
-0.275071,4.04476,-1.19377,-3.26252,0.444287
-0.275104,4.04476,-1.19375,-3.26253,0.444267
-0.275137,4.04475,-1.19374,-3.26254,0.444246
-0.27517,4.04475,-1.19372,-3.26255,0.444225
-0.275202,4.04474,-1.1937,-3.26256,0.444205
-0.275235,4.04473,-1.19369,-3.26257,0.444184
-0.275268,4.04473,-1.19367,-3.26258,0.444163
-0.2753,4.04472,-1.19365,-3.26259,0.444143
-0.275333,4.04472,-1.19363,-3.2626,0.444122
-0.275366,4.04471,-1.19362,-3.26261,0.444102
-0.275398,4.04471,-1.1936,-3.26262,0.444081
-0.275431,4.0447,-1.19358,-3.26263,0.44406
-0.275463,4.04469,-1.19356,-3.26264,0.44404
-0.275496,4.04469,-1.19355,-3.26265,0.444019
-0.275528,4.04468,-1.19353,-3.26266,0.443999
-0.275561,4.04468,-1.19351,-3.26267,0.443978
-0.275593,4.04467,-1.1935,-3.26268,0.443958
-0.275626,4.04467,-1.19348,-3.26269,0.443937
-0.275658,4.04466,-1.19346,-3.2627,0.443917
-0.275691,4.04466,-1.19344,-3.26271,0.443896
-0.275723,4.04465,-1.19343,-3.26272,0.443876
-0.275755,4.04464,-1.19341,-3.26273,0.443855
-0.275788,4.04464,-1.19339,-3.26274,0.443835
-0.27582,4.04463,-1.19338,-3.26275,0.443815
-0.275852,4.04463,-1.19336,-3.26276,0.443794
-0.275885,4.04462,-1.19334,-3.26277,0.443774
-0.275917,4.04462,-1.19333,-3.26278,0.443753
-0.275949,4.04461,-1.19331,-3.26278,0.443733
-0.275981,4.0446,-1.19329,-3.26279,0.443713
-0.276014,4.0446,-1.19327,-3.2628,0.443692
-0.276046,4.04459,-1.19326,-3.26281,0.443672
-0.276078,4.04459,-1.19324,-3.26282,0.443652
-0.27611,4.04458,-1.19322,-3.26283,0.443631
-0.276142,4.04458,-1.19321,-3.26284,0.443611
-0.276175,4.04457,-1.19319,-3.26285,0.443591
-0.276207,4.04456,-1.19317,-3.26286,0.44357
-0.276239,4.04456,-1.19316,-3.26287,0.44355
-0.276271,4.04455,-1.19314,-3.26288,0.44353
-0.276303,4.04455,-1.19312,-3.26289,0.44351
-0.276335,4.04454,-1.1931,-3.2629,0.443489
-0.276367,4.04454,-1.19309,-3.26291,0.443469
-0.276399,4.04453,-1.19307,-3.26292,0.443449
-0.276431,4.04453,-1.19305,-3.26293,0.443429
-0.276463,4.04452,-1.19304,-3.26294,0.443408
-0.276495,4.04451,-1.19302,-3.26295,0.443388
-0.276527,4.04451,-1.193,-3.26296,0.443368
-0.276559,4.0445,-1.19299,-3.26297,0.443348
-0.276591,4.0445,-1.19297,-3.26298,0.443328
-0.276623,4.04449,-1.19295,-3.26299,0.443308
-0.276654,4.04449,-1.19294,-3.263,0.443288
-0.276686,4.04448,-1.19292,-3.26301,0.443267
-0.276718,4.04447,-1.1929,-3.26302,0.443247
-0.27675,4.04447,-1.19289,-3.26302,0.443227
-0.276782,4.04446,-1.19287,-3.26303,0.443207
-0.276813,4.04446,-1.19285,-3.26304,0.443187
-0.276845,4.04445,-1.19284,-3.26305,0.443167
-0.276877,4.04445,-1.19282,-3.26306,0.443147
-0.276909,4.04444,-1.1928,-3.26307,0.443127
-0.27694,4.04443,-1.19278,-3.26308,0.443107
-0.276972,4.04443,-1.19277,-3.26309,0.443087
-0.277004,4.04442,-1.19275,-3.2631,0.443067
-0.277035,4.04442,-1.19273,-3.26311,0.443047
-0.277067,4.04441,-1.19272,-3.26312,0.443027
-0.277099,4.04441,-1.1927,-3.26313,0.443007
-0.27713,4.0444,-1.19268,-3.26314,0.442987
-0.277162,4.0444,-1.19267,-3.26315,0.442967
-0.277193,4.04439,-1.19265,-3.26316,0.442947
-0.277225,4.04438,-1.19263,-3.26317,0.442927
-0.277256,4.04438,-1.19262,-3.26318,0.442907
-0.277288,4.04437,-1.1926,-3.26319,0.442888
-0.277319,4.04437,-1.19258,-3.2632,0.442868
-0.277351,4.04436,-1.19257,-3.26321,0.442848
-0.277382,4.04436,-1.19255,-3.26321,0.442828
-0.277414,4.04435,-1.19253,-3.26322,0.442808
-0.277445,4.04434,-1.19252,-3.26323,0.442788
-0.277476,4.04434,-1.1925,-3.26324,0.442768
-0.277508,4.04433,-1.19249,-3.26325,0.442749
-0.277539,4.04433,-1.19247,-3.26326,0.442729
-0.27757,4.04432,-1.19245,-3.26327,0.442709
-0.277602,4.04432,-1.19244,-3.26328,0.442689
